0;1;2;3;4;5;6;7;8;9;10
Santa Teresa;Portaria;195;;17 de junho de 2020;Altera Anexo I da Portaria Nº 162, de 20.05.2020 - localiza o exercício interno - Docente - Campus Santa Teresa.;https://gedoc.ifes.edu.br:443/documento/92EAB4C77894607ACCB4C1D7C1E89363?inline;VI - Gestão de Pessoas;;;
Santa Teresa;Portaria;202;;23 de junho de 2020;Localiza Exercício Interno dos servidores Técnicos Administrativos.;https://gedoc.ifes.edu.br/documento/632C166F6DD0F0E66994DF5CB68D93E4?inline;VI - Gestão de Pessoas;;;
Santa Teresa;Portaria;166;;28 de junho de 2019;Localiza Exercício Interno dos Servidores Técnicos Administrativos em Educação do Ifes - Campus Santa Teresa.;https://gedoc.ifes.edu.br:443/documento/714127EB47DF038E55CB75A46F121A05?inline;VI - Gestão de Pessoas;;;
Santa Teresa;Portaria;167;;28 de junho de 2019;Localiza Exercício Interno dos servidores ocupantes do cargo de Professor de Ensino Básico, Técnico e Tecnológico do Ifes - Campus Santa Teresa.;https://gedoc.ifes.edu.br:443/documento/A9B1C6EFD365635019B7EB6914DFADA5?inline;VI - Gestão de Pessoas;;;
Santa Teresa;Portaria;262;;11 de setembro de 2019;Altera Portaria nº 166, de 28.06.2019.;https://gedoc.ifes.edu.br:443/documento/8EA62AFC224A4860BC7210A349DCE93F?inline;VI - Gestão de Pessoas;;;
Santa Teresa;Portaria;264;;11 de setembro de 2019;Altera Portaria nº 167, de 28.06.2019.;https://gedoc.ifes.edu.br:443/documento/220AA68F417E27FBB52741CB21F3AC89?inline;VI - Gestão de Pessoas;;;
Santa Teresa;Portaria;339;;16 de outubro de 2019;Aprova fluxo processual a ser utilizado pelos servidores do Ifes Campus Santa Teresa para fins de solicitação de capacitação.;https://gedoc.ifes.edu.br:443/documento/FB1B9E1D8100083DE02A29ACCEDD3639?inline;VI - Gestão de Pessoas;;;
Santa Teresa;Portaria;547;;21 de dezembro de 2017;Determina férias dos docentes no ano de 2018.;https://gedoc.ifes.edu.br:443/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gU2FudGEgVGVyZXNhLzIwMTcvMTIvUG9ydGFyaWEgREcgLSBDYW1wdXMgU2FudGEgVGVyZXNhIC0gNTQ3IC0gMjAxNyAtIERldGVybWluYSBmw6lyaWFzIGRvcyBkb2NlbnRlcyBubyBhbm8gZGUgMjAxOC5wZGY=&inline;VI - Gestão de Pessoas;;;
Santa Teresa;Portaria;552;;28 de dezembro de 2017;Aprova Escala de férias 2018.;https://gedoc.ifes.edu.br:443/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gU2FudGEgVGVyZXNhLzIwMTcvMTIvUG9ydGFyaWEgQ0dHUCAtIENhbXB1cyBTYW50YSBUZXJlc2EgLSA1NTIgLSAyMDE3IC0gQXByb3ZhIEVzY2FsYSBkZSBmw6lyaWFzIDIwMTgucGRm&inline;VI - Gestão de Pessoas;;;
Santa Teresa;Portaria;77;;11 de março de 2010;Instrui as atribuições dos supervisores pedagógicos.;;VI - Gestão de Pessoas;;;
Santa Teresa;Portaria;78;;11 de março de 2010;Instrui as atribuições dos coordenadores de cursos.;;VI - Gestão de Pessoas;;;
Santa Teresa;Portaria;79;;11 de março de 2010;Instrui as atribuições dos coordenadores de áreas.;;VI - Gestão de Pessoas;;;
Santa Teresa;Resolução;8;;18 de dezembro de 2015;Aprova modelo de requerimento de capacitação e declaração de anuência.;;VI - Gestão de Pessoas;;;
Serra;Portaria;58/2015;2015;3/3/2015;Regulamento da Política de Assistência Estudantil do Campus Serra;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gU2VycmEvREcvMjAxNS8wMy1Qb3J0LiAwNDUgYSAwOTUvUG9ydGFyaWEgREcgLSBDYW1wdXMgU2VycmEgbsK6IDU4LTIwMTUgLSBSZWd1bGFtZW50YSBhIHBvbMOtdGljYSBkZSBhc3Npc3RlbmNpYSBlc3R1ZGFudGlsIG5vIGNhbXB1cyBzZXJyYS1BbmV4by5wZGY=&inline;Assistência Estudantil;;;
Serra;Portaria;308/2015;2015;5/10/2015;Regulamento de Permissão de Uso do Auditório do Campus Serra;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gU2VycmEvREcvMjAxNS8xMC9Qb3J0YXJpYSBERyAtIENhbXB1cyBTZXJyYSBuwrogMzA4LTIwMTUgLSBIb21vbG9nYSBvIFJlZ3VsYW1lbnRvIGRlIFBlcm1pc3PDo28gZGUgVXNvIGRvIGVzcGHDp28gZG8gYXVkaXTDs3JpbyBkbyBDYW1wdXMgU2VycmEucGRm&inline;Administração Geral (Infraestrutura, Organização e Funcionamento);;;
Serra;Portaria;360/2015;2015;28/12/2015;Regulamento do Núcleo de Arte e Cultura do Campus Serra;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gU2VycmEvREcvMjAxNS8xMi9Qb3J0YXJpYSBERyAtIENhbXB1cyBTZXJyYSBuwrogMzYwLTIwMTUgLSBIb21vbG9nYcOnw6NvIGRvIFJlZ3VsYW1lbnRvIGRvIE5BQy5wZGY=&inline;Extensão e Inovação;;;
Serra;Portaria;263/2016;2016;28/4/2016;Regulamento de Recuperação Paralela dos Cursos Técnicos do Campus Serra;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gU2VycmEvREcvMjAxNi8wNC9Qb3J0YXJpYSBERyAtIENhbXB1cyBTZXJyYSBuwrogMjYzLTIwMTYgLUhvbW9sb2dhIFJlZ3VsYW1lbnRvIGRlIFJlY3VwZXJhw6fDo28gcGFyYWxlbGEucGRm&inline;Ensino Médio, Técnico e Graduação;;;
Serra;Portaria;050/2016;2016;25/2/2016;Torna Público o tempo de aula no Campus Serra;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gU2VycmEvREcvMjAxNi8wMi9Qb3J0YXJpYSBERyAtIENhbXB1cyBTZXJyYSBuwrogNTAtMjAxNiAtIFRvcm5hIHDDumJsaWNvIG8gdGVtcG8gZGUgYXVsYSAgZG9zIGN1cnNvcyBkbyBjYW1wdXMgc2VycmEucGRm&inline;Ensino Médio, Técnico e Graduação;;;
Serra;Portaria;444/2016;2016;20/9/2016;Regulamento da Biblioteca do Ifes Campus Serra;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gU2VycmEvREcvMjAxNi8wOS9Qb3J0YXJpYSBERyAtIENhbXB1cyBTZXJyYSBuwrogNDQ0LTIwMTYgLSBIb21vbG9nYSBvIFJlZ3VsYW1lbnRvIGRhIEJpYmxpb3RlY2EgZG8gY2FtcHVzIFNlcnJhIC0gSWZlcy5wZGY=&inline;Administração Geral (Infraestrutura, Organização e Funcionamento);;;
Serra;Portaria;502/2016;2016;9/11/2016;Orientação Normativa 01/2016 da Assistência Estudantil;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gU2VycmEvREcvMjAxNi8xMS9Qb3J0YXJpYSBERyAtIENhbXB1cyBTZXJyYSBuwrogNTAyLTIwMTYgLSBIb21vbG9nYcOnw6NvIG9yaWVudGHDp8OjbyBub3JtYXRpdmEgQXNzaXN0ZW5jaWEgRXN0dWRhbnRpbC5wZGY=&inline;Assistência Estudantil;;;
Serra;Portaria;529/2016;2016;24/11/2016;Regulamento do Núcleo de Arte e Cultura do Campus Serra;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gU2VycmEvREcvMjAxNi8xMS9Qb3J0YXJpYSBERyAtIENhbXB1cyBTZXJyYSBuwrogNTI5LTIwMTYgLSBIb21vbG9nYcOnw6NvIGRvIG5vdm8gUmVndWxhbWVudG8gZG8gTkFDLnBkZg==&inline;Extensão e Inovação;;;
Serra;Portaria;538/2016;2016;2/12/2016;Regulamento de Recuperação Paralela dos Cursos Técnicos do Campus Serra;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gU2VycmEvREcvMjAxNi8xMi9Qb3J0YXJpYSBERyAtIENhbXB1cyBTZXJyYSBuwrogNTM4LTIwMTYgLSBIb21vbG9nYSByZWd1bGFtZW50byBSZWN1cGVyYcOnw6NvIHBhcmFsZWxhLnBkZg==&inline;Ensino Médio, Técnico e Graduação;;;
Serra;Portaria;132/2017;2017;8/5/2017;Regulamento Interno do Comitê de Apoio à Pesquisa do Campus Serra;https://gedoc.ifes.edu.br/documento/4030E553F6508DFDC32EC92E05EBAE68?inline;Pesquisa e Pós Graduação;;;
Serra;Portaria;154/2017;2017;30/5/2017;Regulamento do uso de murais no Campus Serra;https://gedoc.ifes.edu.br/documento/DBD07D0B1BACC02DA2F465777A3FB4CF?inline;Administração Geral (Infraestrutura, Organização e Funcionamento);;;
Serra;Portaria;160/2017;2017;6/6/2017;Correção da Portaria 154/2017 que instituiu o Regulamento do uso de murais no Campus Serra;https://gedoc.ifes.edu.br/documento/D409DA0C1297201A2DB8EECE600653EE?inline;Administração Geral (Infraestrutura, Organização e Funcionamento);;;
Serra;Portaria;250/2017;2017;24/8/2017;Regulamento de Recuperação Paralela dos Cursos Técnicos do Campus Serra;https://gedoc.ifes.edu.br/documento/9B8874F0E19737A713934FD929DDA776?inline;Ensino Médio, Técnico e Graduação;;;
Serra;Portaria;186/2018;2018;18/4/2018;Regulamento do Processo Eleitoral para Composição do Conselho Eleitoral;https://gedoc.ifes.edu.br/documento/08394BACB6EC4B890FCAF3393FCC59AC?inline;Administração Geral (Infraestrutura, Organização e Funcionamento);;;
Serra;Portaria;245/2018;2018;25/5/2018;Regulamento de Execução de Política de Assistência Estudantil do Campus Serra;https://gedoc.ifes.edu.br/documento/7E07357B554A5EDC9FD2763DB41176A4?inline;Assistência Estudantil;;;
Serra;Portaria;492/2018;2018;12/12/2018;Regulamento de Execução de Política de Assistência Estudantil do Campus Serra;https://gedoc.ifes.edu.br/documento/CC95422513E40B516B499269D879DB16?inline;Assistência Estudantil;;;
Serra;Portaria;032/2019;2019;6/2/2019;Regulamento de Recuperação Paralela dos Cursos Técnicos do Campus Serra;https://gedoc.ifes.edu.br/documento/D67BA32E6A2654CB95638B8CD2E6E5E3?inline;Ensino Médio, Técnico e Graduação;;;
Serra;Portaria;219/2019;2019;1/7/2019;Estabelece horário de trabalho do Ifes Campus Serra;https://gedoc.ifes.edu.br/documento/9D864F910AF4BEF85E1188947DD84884?inline;Administração Geral (Infraestrutura, Organização e Funcionamento);;;
Serra;Portaria;047/2020;2020;6/3/2020;Regulamento de Uniformes e Medidas Disciplinares;https://gedoc.ifes.edu.br/documento/8B3399A563867978621DBAD4ED78B00E?inline;Ensino Médio, Técnico e Graduação;;;
Serra;Portaria;137/2020;2020;1/7/2020;Regulamento Interno do Comitê de Apoio à Pesquisa do Campus Serra;https://gedoc.ifes.edu.br/documento/5EEB0C5DC3B5CDE747B9A313C380D1F7?inline;Pesquisa e Pós Graduação;;;
Serra;Portaria;223/2020;2020;6/10/2020;Regulamento do Processo Eleitoral para Composição do Conselho Eleitoral;https://gedoc.ifes.edu.br/documento/E26A9823071C5662A2EF8E1A9F004736?inline;Administração Geral (Infraestrutura, Organização e Funcionamento);;;
Venda Nova do Imigrante;Portaria;40299;2010;17/5/2010;Estabelece uniforme para os alunos dos turnos matutino e vespertino do Campus Venda Nova do Imigrante;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gVmVuZGEgTm92YSBkbyBJbWlncmFudGUvREcvMjAxMC9OIDA1L1BvcnRhcmlhIDAwNS0yMDEwIC0gRXN0YWJlbGVjZSB1bmlmb3JtZSBwYXJhIG9zIGFsdW5vcyBkb3MgdHVybm9zIG1hdHV0aW5vIGUgdmVzcGVydGlubyBkbyBDYW1wdXMgVmVuZGEgTm92YSBkbyBJbWlncmFudGUucGRm&inline;"III – Ensino Médio, Técnico e de Graduação;";;;
Venda Nova do Imigrante;Portaria;44-2011;2011;16/6/2011;Aprova o Regimento de Monitoria do Ifes – Campus Venda Nova do Imigrante;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gVmVuZGEgTm92YSBkbyBJbWlncmFudGUvREcvMjAxMS9OIDA2L1BvcnRhcmlhIERHIDA0NC0yMDExIC0gQXByb3ZhIG8gUmVnaW1lbnRvIGRlIE1vbml0b3JpYSBkbyBJZmVzIOKAkyBDYW1wdXMgVmVuZGEgTm92YSBkbyBJbWlncmFudGUucGRm&inline;II - Assistência Estudantil;;;
Venda Nova do Imigrante;Portaria;68-2011;2011;6/9/2011;Homologar e divulgar a Orientação Normativa 001/2011 do Campus Venda Nova do Imigrante;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gVmVuZGEgTm92YSBkbyBJbWlncmFudGUvREcvMjAxMS9OIDA4L1BvcnRhcmlhIERHIDA2OC0yMDExIC0gSG9tb2xvZ2HDp8OjbyBkYSBPcmllbnRhw6fDo28gbm9ybWF0aXZhIGRlIFJlZ3VsYW1lbnRhw6fDo28gcGFyYSByZWN1cGVyYcOnw6NvLnBkZg==&inline;"III – Ensino Médio, Técnico e de Graduação;";;;
Venda Nova do Imigrante;Portaria;166-2012;2012;9/10/2012;Homologação do Regimento Interno do Conselho de Ética e Disciplina do Corpo Discente;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gVmVuZGEgTm92YSBkbyBJbWlncmFudGUvREcvMjAxMi9OIDEwL1BvcnRhcmlhIERHIDE2Ni0yMDEyIC0gSG9tb2xvZ2HDp8OjbyBkbyBSZWdpbWVudG8gSW50ZXJubyBkbyBDb25zZWxobyBkZSDDiXRpY2EgZSBEaXNjaXBsaW5hIGRvIENvcnBvIERpc2NlbnRlLnBkZg==&inline;"III – Ensino Médio, Técnico e de Graduação;";;;
Venda Nova do Imigrante;Portaria;16-2013;2013;28/2/2013;Homologar e divulgar o Regulamento de Funcionamento da Biblioteca do Campus Venda Nova do Imigrante;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gVmVuZGEgTm92YSBkbyBJbWlncmFudGUvREcvMjAxMy9OIDAyL1BvcnRhcmlhIERHIDAxNi0yMDEzIC0gSG9tb2xvZ2HDp8OjbyBkbyBSZWd1bGFtZW50byBkZSBGdW5jaW9uYW1lbnRvIGRhIEJpYmxpb3RlY2EgZG8gQ2FtcHVzLnBkZg==&inline;I - Administração Geral (infraestrutura, organização e funcionamento);;;
Venda Nova do Imigrante;Portaria;95-2013;2013;18/4/2013;Homologação do Regulamento para Eleição de representantes de turma do Campus;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gVmVuZGEgTm92YSBkbyBJbWlncmFudGUvREcvMjAxMy9OIDA0L1BvcnRhcmlhIERHIDA5NS0yMDEzIC0gSG9tb2xvZ2HDp8OjbyBkbyBSZWd1bGFtZW50byBwYXJhIEVsZWnDp8OjbyBkZSByZXByZXNlbnRhbnRlcyBkZSB0dXJtYSBkbyBDYW1wdXMucGRm&inline;"III – Ensino Médio, Técnico e de Graduação;";;;
Venda Nova do Imigrante;Portaria;104-2013;2013;22/4/2013;Homologação do Regimento do Programa Auxílio Monitoria do Campus;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gVmVuZGEgTm92YSBkbyBJbWlncmFudGUvREcvMjAxMy9OIDA0L1BvcnRhcmlhIERHIDEwNC0yMDEzIC0gSG9tb2xvZ2HDp8OjbyBkbyBSZWdpbWVudG8gZG8gUHJvZ3JhbWEgQXV4w61saW8gTW9uaXRvcmlhIGRvIENhbXB1cy5wZGY=&inline;II - Assistência Estudantil;;;
Venda Nova do Imigrante;Portaria;106-2014;2014;22/4/2014;Homologação do Regimento Interno do Conselho de Ética e Disciplina do Corpo Discente;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gVmVuZGEgTm92YSBkbyBJbWlncmFudGUvREcvMjAxNC9OIDA0L1BvcnRhcmlhIERHIDEwNi0yMDE0IC0gSG9tb2xvZ2HDp8OjbyBkbyBSZWdpbWVudG8gSW50ZXJubyBkbyBDb25zZWxobyBkZSDDiXRpY2EgZSBEaXNjaXBsaW5hIGRvIENvcnBvIERpc2NlbnRlLnBkZg==&inline;"III – Ensino Médio, Técnico e de Graduação;";;;
Venda Nova do Imigrante;Portaria;84/2015;2015;10/3/2015;Homologa Regimento de Recuperação Paralela dos Cursos Técnicos;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gVmVuZGEgTm92YSBkbyBJbWlncmFudGUvREcvMjAxNS9OIDAzL1BvcnRhcmlhIERHIDA4NC0yMDE1IC0gSG9tb2xvZ2EgUmVnaW1lbnRvIGRlIFJlY3VwZXJhw6fDo28gUGFyYWxlbGEgZG9zIEN1cnNvcyBUw6ljbmljb3MucGRm&inline;"III – Ensino Médio, Técnico e de Graduação;";;;
Venda Nova do Imigrante;Portaria;113-2016;2013;9/3/2013;Homologar e divulgar a alteração da 2ª edição revista e atualizada do Regulamento de Funcionamento da Biblioteca do Ifes - Campus Venda Nova do Imigrante;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gVmVuZGEgTm92YSBkbyBJbWlncmFudGUvREcvMjAxNi9OIDAzL1BvcnRhcmlhIERHIDExMy0yMDE2IC0gSG9tb2xvZ2EgZSBkaXZ1bGdhciBhIGFsdGVyYcOnw6NvIGRhIDLCqiBlZGnDp8OjbyByZXZpc3RhIGUgYXR1YWxpemFkYSBkbyBSZWd1bGFtZW50byBkZSBGdW5jaW9uYW1lbnRvIGRhIEJpYmxpb3RlY2EgZG8ucGRm&inline;I - Administração Geral (infraestrutura, organização e funcionamento);;;
Venda Nova do Imigrante;Portaria;225-2016;2016;7/6/2016;Homologar regimento interno Radix Núcleo Incubador Ifes do Campus Venda Nova do Imigrante;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gVmVuZGEgTm92YSBkbyBJbWlncmFudGUvREcvMjAxNi9OIDA2L1BvcnRhcmlhIERHIDIyNS0yMDE2IC0gSG9tb2xvZ2FyIHJlZ2ltZW50byBpbnRlcm5vIFJhZGl4IE7DumNsZW8gSW5jdWJhZG9yIElmZXMgZG8gQ2FtcHVzIFZlbmRhIE5vdmEgZG8gSW1pZ3JhbnRlLnBkZg==&inline;V - extensão e inovação;;;
Venda Nova do Imigrante;Portaria;447-2016;2016;25/10/2016;Homologa Regimento de Recuperação Paralela dos Cursos Técnicos;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gVmVuZGEgTm92YSBkbyBJbWlncmFudGUvREcvMjAxNi9OIDEwL1BvcnRhcmlhIERHIDQ0Ny0yMDE2IC0gSG9tb2xvZ2EgUmVnaW1lbnRvIGRlIFJlY3VwZXJhw6fDo28gUGFyYWxlbGEgZG9zIEN1cnNvcyBUw6ljbmljb3MucGRm&inline;V - extensão e inovação;;;
Venda Nova do Imigrante;Portaria;052-2017;2017;23/2/2017;Homologa e divulga o Regulamento de Visitas Técnicas do Campus;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gVmVuZGEgTm92YSBkbyBJbWlncmFudGUvREcvMjAxNy9OIDAyL1BvcnRhcmlhIERHIDA1Mi0yMDE3IC0gSG9tb2xvZ2EgZSBkaXZ1bGdhIG8gUmVndWxhbWVudG8gZGUgVmlzaXRhcyBUw6ljbmljYXMgZG8gQ2FtcHVzLnBkZg==&inline;"III – Ensino Médio, Técnico e de Graduação;";;;
Venda Nova do Imigrante;Portaria;402-2017;2017;19/9/2017;Homologa e Divulga o Regimento do Programa Auxílio Monitoria do Campus;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gVmVuZGEgTm92YSBkbyBJbWlncmFudGUvREcvMjAxNy9OIDA5L1BvcnRhcmlhIERHIDQwMi0yMDE3IC0gSG9tb2xvZ2EgZSBEaXZ1bGdhIG8gUmVnaW1lbnRvIGRvIFByb2dyYW1hIEF1eMOtbGlvIE1vbml0b3JpYSBkbyBDYW1wdXMucGRm&inline;II - Assistência Estudantil;;;
Venda Nova do Imigrante;Portaria;545-2017;2017;20/12/2017;Homologar e divulgar as regras para uso de uniforme para todos os alunos do Campus Venda Nova do Imigrante;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gVmVuZGEgTm92YSBkbyBJbWlncmFudGUvREcvMjAxNy9OIDEyL1BvcnRhcmlhIERHIDU0NS0gMjAxNyAtIEhvbW9sb2dhciBlIGRpdnVsZ2FyIGFzIHJlZ3JhcyBwYXJhIHVzbyBkZSB1bmlmb3JtZSBwYXJhIHRvZG9zIG9zIGFsdW5vcyBkbyBDYW1wdXMgVmVuZGEgTm92YSBkbyBJbWlncmFudGUucGRm&inline;"III – Ensino Médio, Técnico e de Graduação;";;;
Venda Nova do Imigrante;Portaria;78-2018;2018;28/2/2018;Homologar e divulgar o Regulamento interno com as normas para uso dos laboratórios do Campus Venda Nova do Imigrante;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gVmVuZGEgTm92YSBkbyBJbWlncmFudGUvREcvMjAxOC9OIDAyL1BvcnRhcmlhIERHIDA3OC0yMDE4IC0gSG9tb2xvZ2FyIGUgZGl2dWxnYXIgbyBSZWd1bGFtZW50byBpbnRlcm5vIGNvbSBhcyBub3JtYXMgcGFyYSB1c28gZG9zIGxhYm9yYXTDs3Jpb3MgZG8gQ2FtcHVzLnBkZg==&inline;"III – Ensino Médio, Técnico e de Graduação;";;;
Venda Nova do Imigrante;Portaria;161-2018;2018;5/4/2018;Regulamento interno do Núcleo de Apoio a projetos da diretoria de pesquisa, pós-graduação e extensão;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gVmVuZGEgTm92YSBkbyBJbWlncmFudGUvREcvMjAxOC9OIDA0L1BvcnRhcmlhIERHIDE2MS0gMjAxOCAtIENyaWEgbyBOw7pjbGVvIGRlIEFwb2lvIGEgUHJvamV0b3MsIGRlc2lnbmEgc2Vydmlkb3JlcyBwYXJhIGNvbXBvcmVtIGEgZXN0cnV0dXJhIGRlIGZ1bmNpb25hbWVudG8gZSBIb21vbG9nYSBvIHNldSByZWd1bGFtZW50byBpbnRlcm5vLnBkZg==&inline;V - extensão e inovação;;;
Venda Nova do Imigrante;Portaria;172-2018;2018;5/4/2018;Definir os Critérios para Destinação de Recursos para Visitas Técnicas do Campus Venda Nova do Imigrante;https://gedoc.ifes.edu.br/visualizarDocumento/?d=L3Zhci9zb2xyL3NoYXJlL2JvbGV0aW0vQ2FtcHVzIC0gVmVuZGEgTm92YSBkbyBJbWlncmFudGUvREcvMjAxOC9OIDA0L1BvcnRhcmlhIERHIDE3Mi0yMDE4IC0gRGVmaW5lIG9zIENyaXTDqXJpb3MgcGFyYSBEZXN0aW5hw6fDo28gZGUgUmVjdXJzb3MgcGFyYSBWaXNpdGFzIFTDqWNuaWNhcyBkbyBDYW1wdXMgVmVuZGEgTm92YSBkbyBJbWlncmFudGUucGRm&inline;VII - Planejamento estratégico e desenvolvimento institucional;;;
Venda Nova do Imigrante;Portaria;280-2018;2018;11/7/2018;Homologa Regulamento para Elaboração de Trabalho de Conclusão de Curso -TCC do Bacharelado em Ciência e Tecnologia de Alimentos;http://gedoc.ifes.edu.br/documento/E954A0022427C1AB3446AB9CAD6D7DC5;"III – Ensino Médio, Técnico e de Graduação;";;;
Venda Nova do Imigrante;Portaria;342-2018;2018;28/8/2018;Homologa o regulamento de defesa de estágio supervisionado obrigatório do curso de bacharelado em Ciência e Tecnologia de Alimentos;http://gedoc.ifes.edu.br/documento/0C0DFFDC844736EEE31162AD108B61AD;"III – Ensino Médio, Técnico e de Graduação;";;;
Venda Nova do Imigrante;Portaria;440-2018;2018;6/11/2018;Homologa o Regulamento de Atendimento Domiciliar do Campus Venda Nova do Imigrante;http://gedoc.ifes.edu.br/documento/41674870B3EFFF7D854B931DE5ABF12D;"III – Ensino Médio, Técnico e de Graduação;";;;
Venda Nova do Imigrante;Portaria;14-2019;2019;8/1/2019;Homologa regras complementares ao CEDD e ao ROD;http://gedoc.ifes.edu.br/documento/E83B3F5286DE86F7A661E530125537E2;"III – Ensino Médio, Técnico e de Graduação;";;;
Venda Nova do Imigrante;Portaria;44-2019;2019;13/2/2019;Homologa regras complementares ao CED e ao ROD;http://gedoc.ifes.edu.br/documento/659FEB50525EAF10DCC1461F9F1D881D;"III – Ensino Médio, Técnico e de Graduação;";;;
Venda Nova do Imigrante;Portaria;38-2019;2019;13/2/2019;Homologa Protocolo de acompanhamento de discentes em situação de crise;http://gedoc.ifes.edu.br/documento/529CD7C2E543DAE6732AD0E88403EAA1;"III – Ensino Médio, Técnico e de Graduação;";;;
Venda Nova do Imigrante;Portaria;108-2019;2019;14/3/2019;Homologa Regimento Interno de Monitoria;http://gedoc.ifes.edu.br/documento/625518526A24AF053BF3845E83BC0A5D;II - Assistência Estudantil;;;
Venda Nova do Imigrante;Portaria;107-2019;2019;19/3/2019;Homologa critérios para destinação de recursos para as visitas técnicas;http://gedoc.ifes.edu.br/documento/B7DEC98AA04A65911FAE83A02ACA5233;VII - Planejamento estratégico e desenvolvimento institucional;;;
Venda Nova do Imigrante;Portaria;131-2019;2019;26/3/2019;Homologa Regimento Interno para Participação Discente em treinamentos e eventos esportivos;http://gedoc.ifes.edu.br/documento/AC1ECC487507B6BE3147F2A9E09FD03A;"III – Ensino Médio, Técnico e de Graduação;";;;
Venda Nova do Imigrante;Portaria;149-2019;2019;1/4/2019;Homologa o Regimento do Núcleo de Estudos de Afro-brasileiros e Indígenas - Neabi;http://gedoc.ifes.edu.br/documento/F759BA7D1AE2045C2D6503A58521DE88;"III – Ensino Médio, Técnico e de Graduação;";;;
